Start Point,End Point,Spoofed Point,Basic Route Length,Spoofed Route Length,Overlapping Route Length,Overlap Percentage
"(-0.14081916409757778, 51.521202402004164)","(-0.1457409857699151, 51.51641377094102)","(-0.14113638121721847, 51.52046812356472)",968.5570000000001,838.9620000000001,838.9620000000001,86.61978592896443
"(-0.12811970091033606, 51.527359102381304)","(-0.13068636378702403, 51.520698250806475)","(-0.1277976306762604, 51.52691406643597)",1531.912,1666.0089999999998,1531.912,100.0
"(-0.1227258592230331, 51.51727843080982)","(-0.13302110190500052, 51.529350461512834)","(-0.12304011495927736, 51.51548455343875)",1954.9470000000003,2283.424,1735.3250000000003,88.76583354945173
"(-0.12585433154533776, 51.5241175743866)","(-0.13561627237317977, 51.52688266382888)","(-0.12455390192938617, 51.52395537850574)",1512.218,1593.7790000000002,1058.4029999999998,69.99010724644197
"(-0.14489015690728707, 51.52491953143547)","(-0.12701196293400926, 51.527437731864495)","(-0.14536524377999932, 51.523759721310945)",1614.0980000000002,1564.9240000000002,1406.0330000000001,87.1095187528886
"(-0.14746352249110772, 51.517973423397464)","(-0.11987808686241093, 51.51964686005594)","(-0.14719761164563777, 51.51922312566443)",3298.62,3330.227,3189.0860000000002,96.67939926393463
"(-0.13863655439589376, 51.52752352003488)","(-0.13644888080795742, 51.52787430140473)","(-0.13949155142022043, 51.527130001030294)",406.1980000000001,356.71500000000003,346.874,85.39529982914735
"(-0.14656589549667748, 51.52029417470705)","(-0.11978082448575908, 51.516623289922684)","(-0.1478758924283169, 51.52043980599851)",3088.4539999999997,3091.5459999999994,2996.0509999999995,97.00811473960758
"(-0.13266043444243925, 51.51597132591026)","(-0.1435435910084273, 51.51800715507452)","(-0.13373836056865385, 51.51706558338603)",1080.513,1221.826,1061.315,98.22325136301
"(-0.11992091131374862, 51.53352908838065)","(-0.11989484146112697, 51.5335288807693)","(-0.119477828727668, 51.532823569817495)",0,112.914,0,100
"(-0.12237091048922756, 51.524908206370526)","(-0.13803227821196973, 51.52756103984759)","(-0.12317125902088055, 51.525909929041426)",2108.123,2265.0950000000007,2108.123,100.0
"(-0.12813357595736669, 51.526491538495705)","(-0.14431316738763478, 51.524897621501665)","(-0.12751574277365366, 51.52767133499685)",1639.638,1421.965,1416.4209999999998,86.38620232026824
"(-0.14108751787580082, 51.51961837114471)","(-0.12436896688321325, 51.53038213129027)","(-0.14256818353734071, 51.518824708518515)",3048.3329999999996,2999.7699999999995,2418.2879999999996,79.3314903588289
"(-0.14604793727062904, 51.522013359508236)","(-0.12446171991800858, 51.516283743668865)","(-0.14684297557939202, 51.52282632273938)",2771.061,2674.3140000000003,2674.3140000000003,96.50866581428558
"(-0.13785820374310814, 51.51853992477831)","(-0.13859175206570176, 51.526499505307584)","(-0.1363127752173933, 51.51683239024877)",1124.4289999999999,1330.2549999999999,1124.4289999999999,100.0
"(-0.14333506708972435, 51.529553226402264)","(-0.13467235357945279, 51.52379165896183)","(-0.14439568058045796, 51.52807767137028)",1432.6639999999998,1757.5060000000003,150.31900000000002,10.492271739919481
"(-0.12358772468749259, 51.52585359163775)","(-0.12663884098976924, 51.52644848512769)","(-0.12484589317103664, 51.525976214875016)",342.75,448.849,342.75,100.0
"(-0.12936279465013625, 51.51653186521257)","(-0.14019872581272938, 51.517814719273325)","(-0.12791242955203855, 51.51540746045633)",978.3060000000002,1081.5040000000001,978.3060000000002,100.0
"(-0.12664346607648214, 51.52356520864351)","(-0.1399680492950227, 51.529392570816086)","(-0.12727901349167084, 51.52397643699592)",1843.7169999999999,1832.8129999999999,1832.8129999999999,99.40858602486173
"(-0.12146901953393324, 51.52862183359738)","(-0.13384412667673273, 51.53326134707265)","(-0.12292733197729765, 51.52983485637822)",1552.4099999999999,1476.5500000000002,1379.996,88.89378450280533
"(-0.14578965901385418, 51.52205643292399)","(-0.13493779895631933, 51.52279894724579)","(-0.14669397768216114, 51.52187144861494)",1069.668,1083.752,1069.668,100.0
"(-0.14503779756629748, 51.52856960384949)","(-0.1198931590595802, 51.51939238158279)","(-0.14646145007506772, 51.52974786168283)",2947.2130000000006,2899.974,2756.335,93.52344062000267
"(-0.1241424237352038, 51.51642407250264)","(-0.1310728885680487, 51.52507289785475)","(-0.12468993941799997, 51.517612959955855)",1562.73,1433.909,1433.909,91.75666941826164
"(-0.12712204320445847, 51.52747946286277)","(-0.13576472755427407, 51.53189886043072)","(-0.12779727490651968, 51.52698930535418)",1136.002,1363.4450000000002,1082.847,95.32087091395967
"(-0.14356184945098174, 51.530111053599306)","(-0.14627433261384692, 51.516794854741505)","(-0.14309668134616602, 51.529666074714044)",2234.6439999999993,2167.1679999999997,2167.1679999999997,96.98045863233698
"(-0.14404726589861994, 51.52017431870217)","(-0.13609588708233017, 51.520539181943036)","(-0.14408518684404398, 51.52119457657468)",931.3680000000002,792.2230000000001,792.2230000000001,85.06014808324957
"(-0.12393006766214161, 51.52793001627502)","(-0.13791408970357966, 51.522904862201)","(-0.12430860163387514, 51.52641577818006)",1585.8809999999999,2216.321,604.708,38.13072985930218
"(-0.12469775015914109, 51.52280448733512)","(-0.1327309494029364, 51.52908651672223)","(-0.12366097786640451, 51.52115120846251)",884.7930000000001,1169.4060000000002,400.32599999999996,45.245159037198526
"(-0.13423753564777688, 51.53171991473083)","(-0.12153357039738612, 51.51649133194464)","(-0.13370865708360322, 51.53236489970346)",2664.529,2549.734,2479.2230000000004,93.04545005890348
"(-0.12636074395792382, 51.52784377094304)","(-0.14083901532242668, 51.52385251085501)","(-0.12592862496100807, 51.52812243029225)",1530.7989999999998,1574.204,1530.7989999999998,100.0
"(-0.14376845516342202, 51.51810748637311)","(-0.13983953830270968, 51.51828519392938)","(-0.14325240135151268, 51.51867675984207)",719.168,716.398,519.3870000000001,72.2205381774495
"(-0.12678291834158237, 51.51678804275172)","(-0.14382200744521284, 51.52238594075228)","(-0.12667604802066076, 51.5168160369016)",2229.47,2229.47,2229.47,100.0
"(-0.1427834678959791, 51.51721736653403)","(-0.1334156311211173, 51.52612083239998)","(-0.14237549249397094, 51.51564322046163)",1824.103,1995.5369999999998,1824.103,100.0
"(-0.1408866599756503, 51.523842302804255)","(-0.14183990771015312, 51.518962734977144)","(-0.13959168014388884, 51.5225159773491)",1048.3139999999999,866.272,189.029,18.03171568823845
"(-0.14609631377777088, 51.517079746072405)","(-0.14299206580477886, 51.523897935714054)","(-0.1461735767410189, 51.51545166113413)",1876.1859999999997,2161.4769999999994,1876.1859999999997,100.0
"(-0.13016975775238757, 51.51795956658843)","(-0.1402699522914106, 51.51786553276329)","(-0.12971810046711102, 51.51950343199725)",1740.8550000000002,1777.8619999999999,1528.565,87.80541745291825
"(-0.12878733658324124, 51.52854493861565)","(-0.14370234812721672, 51.52066887557468)","(-0.12942475712706475, 51.52864367529509)",1873.5909999999994,1812.8879999999995,1643.4549999999997,87.71684962192924
"(-0.14397288199153035, 51.528743524826794)","(-0.13281892079931873, 51.52668109082437)","(-0.14321950089295488, 51.53018929520737)",1288.2190000000003,1590.729,1203.988,93.46143784558369
"(-0.14112384772583306, 51.52275702011709)","(-0.1381759979513326, 51.52511942198236)","(-0.14128397959064784, 51.524151464001434)",716.292,720.0559999999998,0,0.0
"(-0.1368969720574414, 51.51991415842355)","(-0.13573305365881197, 51.515954599131945)","(-0.13836635915562556, 51.52124201164189)",619.635,802.193,491.539,79.32718455219604
"(-0.13588099826778113, 51.532008793624044)","(-0.13559275066571966, 51.52693351344299)","(-0.13729366414933938, 51.53123418728055)",1188.2340000000002,1484.0720000000001,1188.2340000000002,100.0
"(-0.12455260466248746, 51.523172454980745)","(-0.14448534560489515, 51.522493296897466)","(-0.12424407109536792, 51.523782546070194)",2589.309,2589.309,2589.309,100.0
"(-0.13867748743744254, 51.530305900560265)","(-0.14671637923921965, 51.52014457754053)","(-0.13708174686396532, 51.52950493723755)",1770.439,1687.8620000000003,1687.8620000000003,95.33578959794718
"(-0.14096957990884698, 51.516121789505775)","(-0.12725185084860346, 51.526751277488806)","(-0.14006895317655288, 51.51569274586741)",2478.6279999999997,2654.531,2415.537,97.45459988348392
"(-0.12588774026364086, 51.52627519607096)","(-0.1343751733386336, 51.517961373797355)","(-0.1242674638089898, 51.52652199572539)",2459.798,2554.008,2459.798,100.0
"(-0.13160256485535646, 51.52428932172204)","(-0.14794334565022926, 51.52360819790797)","(-0.13261834710964493, 51.524651186143494)",1284.717,1284.717,1284.717,100.0
"(-0.12467493229244464, 51.52672994248749)","(-0.13164294769675045, 51.518780850849694)","(-0.12300013832066163, 51.52722565057299)",2042.8950000000002,2050.454,1903.3570000000002,93.16959510890183
"(-0.13338770284582252, 51.53135545956715)","(-0.1254540095701503, 51.528333718633526)","(-0.1338756556596419, 51.53225885055705)",1398.472,1467.3680000000002,1398.472,100.0
"(-0.13533027886106577, 51.522638461765254)","(-0.12662657945854397, 51.52079971079324)","(-0.13412168915206044, 51.52440355966548)",863.472,809.0810000000001,326.406,37.801573183612206
"(-0.14639289161534552, 51.522925609951976)","(-0.14217251112541743, 51.52723869048457)","(-0.14682065442153572, 51.52287404060563)",931.654,931.654,931.654,100.0
"(-0.13628288193474247, 51.52666517304789)","(-0.14617518144987834, 51.51941317251399)","(-0.13807764796724442, 51.526763738643815)",1573.289,1251.1979999999999,1251.1979999999999,79.52753753442629
"(-0.14189770523009676, 51.5202531791618)","(-0.11977990039295423, 51.51628517830088)","(-0.14311180638479862, 51.519357805661514)",2487.799,3085.3459999999995,684.118,27.498925757265763
"(-0.1274810311874383, 51.52794627523477)","(-0.1347196170353273, 51.516177343646035)","(-0.12752180797218968, 51.529629062672434)",2282.598,2919.4570000000003,0,0.0
"(-0.12624538543165703, 51.52061119456436)","(-0.1386346489695928, 51.52735409587962)","(-0.12485666049929318, 51.52184697997341)",1628.18,1543.8079999999998,1360.5049999999997,83.55986438845825
"(-0.1400082856774864, 51.52465968031118)","(-0.1337989553326457, 51.52621983403802)","(-0.1408999404765706, 51.52582090166175)",540.0210000000001,674.5989999999999,150.79000000000002,27.92298818008929
"(-0.12019978404947967, 51.519392798342906)","(-0.13549097453424164, 51.526477576976475)","(-0.12071729245653401, 51.51859963098793)",2549.4879999999994,2399.6299999999997,2399.6299999999997,94.12203548320292
"(-0.12913570364858432, 51.51663571149039)","(-0.12151663664597886, 51.51649972570398)","(-0.13034022862470296, 51.5176247627166)",1083.1429999999998,1790.2069999999999,455.611,42.063790284385355
"(-0.1403653651606439, 51.523953661505104)","(-0.14518681598899164, 51.51670641957141)","(-0.13976584260682193, 51.52280513805006)",1540.459,1438.648,346.97200000000004,22.52393604763256
"(-0.13538901415090687, 51.52261251559353)","(-0.12295134388086038, 51.52929147157838)","(-0.13454223302353852, 51.52386004832537)",2875.886,2403.02,2203.224,76.61026897450039
"(-0.1451080091715625, 51.52537107735914)","(-0.12254951128096789, 51.51778496937411)","(-0.14529231251816224, 51.52536815645581)",2571.006,2571.006,2571.006,100.0
"(-0.1261587153258142, 51.5175059145912)","(-0.12612202827759775, 51.51735820911875)","(-0.12652601448109202, 51.51655004258923)",0,283.55899999999997,0,100
"(-0.14458197274980428, 51.51740701165256)","(-0.14576054408665343, 51.526068911747636)","(-0.14396148294351865, 51.51865069453924)",1284.239,1114.235,1114.235,86.76227711508527
"(-0.1468537287368263, 51.52052905742113)","(-0.12202856925761846, 51.529643979273075)","(-0.14616469702968482, 51.52152149671927)",3448.883,3183.2,3183.2,92.29654934655656
"(-0.13182694917705992, 51.518151747758985)","(-0.12158388646679094, 51.51646639116413)","(-0.13198465014877378, 51.51949514323876)",1398.91,1506.78,584.86,41.80826500632635
"(-0.12467911191860177, 51.52590545193065)","(-0.12942767132589827, 51.527823902854436)","(-0.12582010026569176, 51.52455389502939)",735.7799999999999,657.6579999999999,0,0.0
"(-0.13775667098454825, 51.53276823444742)","(-0.14583052220829767, 51.52847355841219)","(-0.13747741470439215, 51.53167824763092)",1262.569,1726.746,1262.569,100.0
"(-0.12336039418918766, 51.517448268786424)","(-0.12096556046813142, 51.53078646651139)","(-0.12188681388354775, 51.51891815960077)",2453.8230000000003,2231.614000000001,2054.1820000000002,83.71353598038652
"(-0.13862757473082638, 51.52687054138099)","(-0.13161450464098112, 51.51793526671957)","(-0.13751136638597813, 51.52700646490243)",1133.6239999999998,1155.4699999999998,1056.879,93.23011862839884
"(-0.14009620341650578, 51.52138741097641)","(-0.12517600278437022, 51.526539393024905)","(-0.14094666216178678, 51.52078509009263)",1785.492,1815.9589999999998,296.05100000000004,16.580919992920723
"(-0.1455261487046112, 51.52384980360098)","(-0.13863022712810583, 51.52956514976688)","(-0.14554876352856164, 51.52503505169555)",1025.402,1156.868,1013.249,98.81480629060603
"(-0.12439351170830087, 51.52569135628415)","(-0.14206805614130305, 51.523587474525506)","(-0.123809663313178, 51.52666532099454)",2353.3610000000003,2431.485,2284.3880000000004,97.06917043326546
"(-0.14366347416771735, 51.5180627834403)","(-0.12187779453885349, 51.51862146265356)","(-0.1423303242066817, 51.51986327501482)",1865.3379999999997,1961.7559999999999,1671.275,89.5963626967338
"(-0.12351606061780691, 51.52795062225399)","(-0.12529303474729006, 51.51748586152124)","(-0.12390088747782836, 51.529079349778556)",1895.547,2314.3169999999996,0,0.0
"(-0.12267079242651688, 51.52639875239174)","(-0.13203213194253477, 51.52891445238383)","(-0.1230390498445051, 51.526470024105684)",1021.6310000000001,1019.1400000000001,1019.1400000000001,99.75617419596703
"(-0.12469231458713194, 51.52279930772519)","(-0.14502918543644214, 51.524042293424145)","(-0.12438377149565914, 51.52362575174865)",1968.889,2282.4349999999995,1882.9099999999999,95.63312101393223
"(-0.12263112461195824, 51.52789340858333)","(-0.1220821334231908, 51.527982144885186)","(-0.1212810216145698, 51.52668884873086)",38.83,406.039,38.83,100.0
"(-0.13142377044526127, 51.52792185012138)","(-0.13548194660943388, 51.525119360664895)","(-0.13128969301336785, 51.526942670626376)",534.6790000000001,321.824,178.735,33.42846829593083
"(-0.1386251286001582, 51.52953298385133)","(-0.13928198505957307, 51.52770895754456)","(-0.13724433353237353, 51.530020914365146)",294.385,376.962,294.385,100.0
"(-0.1246215742283197, 51.527388988108896)","(-0.12000571885312662, 51.53088415318165)","(-0.12402479315884239, 51.529188029670934)",1007.7330000000001,734.898,488.26199999999994,48.45152436210781
"(-0.12046236899672136, 51.52331978638873)","(-0.14299058048084165, 51.51909527078127)","(-0.11900423113797419, 51.52236293271063)",2654.8670000000006,3599.373,2326.0150000000003,87.61324013594654
"(-0.12255398304871755, 51.52583099742087)","(-0.12109028135318867, 51.53042178724149)","(-0.12408716570558725, 51.52685253197704)",1303.216,1051.077,1051.077,80.65255491031418
"(-0.1361444988055175, 51.527344854447776)","(-0.12557190642306723, 51.52757057542006)","(-0.1356298290317324, 51.52602977383313)",1296.74,982.347,982.347,75.75512438885205
"(-0.1421442911832142, 51.52586418669534)","(-0.14477376577872975, 51.517814665019976)","(-0.14315494453761715, 51.52417799809454)",1544.484,1328.246,1328.246,85.99933699539783
"(-0.13573537067258085, 51.52206131119047)","(-0.14265815719989106, 51.52849892258191)","(-0.13502901134447604, 51.52353677372289)",1088.385,1261.4799999999998,902.265,82.89943356440965
"(-0.14234746490947137, 51.51587724777852)","(-0.12996301924903322, 51.52409189145101)","(-0.1429446259975288, 51.515610119699375)",1523.9619999999998,1582.0999999999997,1523.9619999999998,100.0
"(-0.12701511079680836, 51.51793424046183)","(-0.14663128113791013, 51.519952882577755)","(-0.12607011512621158, 51.5169887083009)",2045.27,3306.869999999999,19.553,0.9560106978540731
"(-0.14382686221917382, 51.530763982427075)","(-0.13665415765415673, 51.520316014036545)","(-0.14442578275936152, 51.53246521242817)",1867.753,2064.5969999999998,1507.269,80.69958929258848
"(-0.13324427610825784, 51.53215132584305)","(-0.146743824745356, 51.52020643941938)","(-0.1336769715219597, 51.53377730137115)",2697.5549999999994,2838.4770000000008,2697.5549999999994,100.0
"(-0.1409047461012464, 51.52100976011178)","(-0.1308226789498905, 51.52193957641728)","(-0.14145300222226498, 51.521838789713314)",918.4660000000001,906.7900000000001,777.625,84.66562725239693
"(-0.13427561308163255, 51.532775960823756)","(-0.1456213918115767, 51.51828154408274)","(-0.13403565729288455, 51.531547566385065)",3035.5560000000005,3054.2790000000005,2868.973,94.51227386350308
"(-0.12035738110702453, 51.51940142803279)","(-0.12200726774550036, 51.53062855806881)","(-0.12177208641629433, 51.51903719693923)",2675.2180000000003,2338.226000000001,2160.7940000000003,80.7707633546126
"(-0.1379164038012271, 51.523398704963036)","(-0.12534276102378178, 51.522458219601965)","(-0.13701775393752005, 51.52173352780421)",1332.9360000000001,1516.3120000000001,1249.622,93.74958737703835
"(-0.13738940974083375, 51.516749922887094)","(-0.13727572151741593, 51.520316748809364)","(-0.13835478821588554, 51.517074176827286)",852.089,923.639,852.089,100.0
"(-0.13622063259671685, 51.515906208856656)","(-0.12438435578514916, 51.517541734783805)","(-0.1350324569899291, 51.51741546803231)",877.376,915.674,790.403,90.08714621781311
"(-0.13889324889239968, 51.522052488734595)","(-0.14085488310157523, 51.51585822570593)","(-0.13900634103846357, 51.520676073036974)",974.7170000000002,760.3960000000001,760.3960000000001,78.01197680967911
"(-0.1420655147373381, 51.520955702535126)","(-0.13634428532006523, 51.52000907181682)","(-0.1413524852597741, 51.52073147964987)",594.854,545.7950000000001,545.7950000000001,91.75276622498967
"(-0.1304417508773849, 51.51825348871274)","(-0.1448391485978998, 51.524911331028214)","(-0.13040265533019738, 51.51997446848814)",2098.508999999999,1606.407,47.369,2.257269327889469
"(-0.13648345669876544, 51.52100412270045)","(-0.14219438722804514, 51.520199654072506)","(-0.13817084832374016, 51.521642872209135)",466.2000000000001,330.777,330.777,70.95173745173743
"(-0.14377516802170945, 51.52083699017065)","(-0.14423357709358806, 51.52401229028552)","(-0.14278388166982497, 51.52081451694758)",350.09800000000007,458.94000000000005,47.143,13.465658187136171
"(-0.12291858096744787, 51.51727573168421)","(-0.13991974067220797, 51.517027893995916)","(-0.12429062876719452, 51.51784404547632)",1583.95,1678.0430000000001,1583.95,100.0
"(-0.13496780004567968, 51.51862927975677)","(-0.12298061023780628, 51.53010887152992)","(-0.13505995899601764, 51.5196554110023)",3198.031,2986.489,2986.489,93.38524235693775
"(-0.14348206432454816, 51.52565679846923)","(-0.12365826226142887, 51.52759987161339)","(-0.1426542164443625, 51.52688230441293)",1974.191,1835.1049999999998,1153.521,58.43006071854243
"(-0.13457588142664242, 51.53089761809004)","(-0.14716464348490646, 51.52065784754052)","(-0.1336524548074733, 51.530290340856055)",2163.778,2057.7179999999994,2057.7179999999994,95.0983880971153
"(-0.119751254767124, 51.51649727330607)","(-0.14515389098905784, 51.531402155595806)","(-0.12126214047592367, 51.516977962436144)",3207.487000000001,3413.4900000000002,2928.5620000000004,91.30393981331801
"(-0.1449078089174682, 51.52408115890317)","(-0.14076911361041758, 51.530003839759225)","(-0.14406282573863188, 51.523225278350594)",1302.182,1341.026,1247.323,95.78714803307065
